"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
06067004906,06,067,004906,75.4,1.9862,3
06067005001,06,067,005001,79.7,1.7271,3
06067005002,06,067,005002,72.4,1.1343,3
06067005101,06,067,005101,76.6,1.7975,3
06067005102,06,067,005102,76.8,1.3439,3
06067005204,06,067,005204,82.2,1.6745,3
06067005205,06,067,005205,78.1,2.1789,2
06067005301,06,067,005301,68,2.8706,3
06067005402,06,067,005402,76.5,1.7933,2
06067005403,06,067,005403,85.5,1.6297,3
06067005404,06,067,005404,81.5,1.4677,3
06067005502,06,067,005502,76.5,1.489,3
06067005505,06,067,005505,76.2,1.2943,3
06067005506,06,067,005506,76.8,2.9221,3
06067005508,06,067,005508,73.7,1.4528,3
06067005509,06,067,005509,76.5,2.7178,2
06067005510,06,067,005510,79.5,1.3542,2
06067005601,06,067,005601,74.8,1.2962,3
06067005605,06,067,005605,77.6,1.7469,3
06067005606,06,067,005606,77.9,1.389,3
06067005701,06,067,005701,78.5,2.0547,3
06067005702,06,067,005702,83.1,1.1914,3
06067005801,06,067,005801,80.4,1.3421,3
06067005803,06,067,005803,81.5,1.8933,3
06067005804,06,067,005804,77.7,3.4891,3
06067005901,06,067,005901,78.1,1.3813,1
06067005903,06,067,005903,74.8,2.4462,3
06067005904,06,067,005904,76.3,1.435,3
06067006002,06,067,006002,77.3,1.6937,3
06067006003,06,067,006003,77.4,1.4602,3
06067006004,06,067,006004,80.6,2.0709,3
06067006101,06,067,006101,74.5,1.5273,1
06067006102,06,067,006102,78.4,1.6795,3
06067006201,06,067,006201,75.8,1.5048,3
06067006202,06,067,006202,69.3,1.7004,3
06067006300,06,067,006300,76.3,1.7809,3
06067006400,06,067,006400,70.9,1.3597,3
06067006500,06,067,006500,72,1.4242,3
06067006600,06,067,006600,75.3,1.1949,2
06067006701,06,067,006701,75.2,1.2729,3
06067006702,06,067,006702,72.9,1.3535,3
06067006800,06,067,006800,75,2.3461,3
06067006900,06,067,006900,72.3,1.2803,3
06067007001,06,067,007001,75.2,2.4247,3
06067007004,06,067,007004,75.6,2.0721,1
06067007007,06,067,007007,77.7,1.5318,1
06067007010,06,067,007010,80.8,3.3032,2
06067007012,06,067,007012,79.2,2.2154,3
06067007013,06,067,007013,79.6,2.8033,3
06067007014,06,067,007014,77.9,2.705,2
06067007015,06,067,007015,81.1,2.4049,3
06067007016,06,067,007016,80.9,1.7995,2
06067007017,06,067,007017,81.1,2.9537,2
06067007018,06,067,007018,78.1,2.4789,2
06067007020,06,067,007020,82.9,2.5896,3
06067007102,06,067,007102,84.4,1.9608,3
06067007105,06,067,007105,80.7,2.5159,2
06067007106,06,067,007106,79.8,1.7939,2
06067007107,06,067,007107,81.3,2.4886,2
06067007202,06,067,007202,75.6,1.565,3
06067007204,06,067,007204,77.7,1.5367,3
06067007206,06,067,007206,74.7,1.4488,3
06067007207,06,067,007207,78.1,1.823,3
06067007208,06,067,007208,74.8,1.4328,3
06067007209,06,067,007209,74.8,1.443,3
06067007301,06,067,007301,78.4,2.0911,3
06067007402,06,067,007402,74,1.2156,1
06067007403,06,067,007403,75.2,1.6785,3
06067007406,06,067,007406,76.7,1.681,3
06067007413,06,067,007413,77.1,1.6356,3
06067007414,06,067,007414,76.4,1.465,3
06067007415,06,067,007415,81.3,2.6151,3
06067007416,06,067,007416,77.1,1.6586,3
06067007417,06,067,007417,75.5,1.4446,2
06067007422,06,067,007422,80.3,2.7029,3
06067007423,06,067,007423,75.3,2.1582,2
06067007424,06,067,007424,72.9,1.4853,3
06067007426,06,067,007426,75.4,2.4537,3
06067007427,06,067,007427,83.8,3.9473,3
06067007428,06,067,007428,80.7,2.0942,3
06067007429,06,067,007429,77.5,1.6314,3
06067007430,06,067,007430,80.6,2.2111,3
06067007431,06,067,007431,80.8,2.5218,3
06067007432,06,067,007432,81.8,1.9913,3
06067007433,06,067,007433,77.9,1.4985,2
06067007501,06,067,007501,72.3,1.3623,3
06067007503,06,067,007503,74.7,1.561,3
06067007504,06,067,007504,73.9,1.3726,3
06067007601,06,067,007601,80.2,1.8601,3
06067007602,06,067,007602,75.2,1.0916,3
06067007701,06,067,007701,75.5,1.1759,3
06067007702,06,067,007702,81.6,1.2306,3
06067007801,06,067,007801,78,1.4285,3
06067007802,06,067,007802,77.2,1.4712,3
06067007903,06,067,007903,80.9,1.4987,3
06067007904,06,067,007904,80.4,1.4542,3
06067007905,06,067,007905,79.4,1.2112,3
06067007906,06,067,007906,79.2,1.289,3
06067008005,06,067,008005,80.8,1.2576,3
06067008006,06,067,008006,83.3,1.7365,3
06067008007,06,067,008007,78.2,1.3324,3
06067008008,06,067,008008,80.3,1.211,3
06067008009,06,067,008009,82.3,1.4821,3
06067008010,06,067,008010,80.8,1.5841,3
06067008111,06,067,008111,77.8,1.3708,3
06067008113,06,067,008113,78.4,2.4017,3
06067008117,06,067,008117,78,1.6587,3
06067008119,06,067,008119,78.8,1.522,3
06067008120,06,067,008120,76,1.1838,3
06067008122,06,067,008122,80.4,1.3932,3
06067008124,06,067,008124,80,1.0956,2
06067008125,06,067,008125,78.4,1.5417,3
06067008127,06,067,008127,78.8,1.2782,2
06067008128,06,067,008128,76.4,1.6856,3
06067008129,06,067,008129,78.3,1.6429,3
06067008130,06,067,008130,80,2.9327,3
06067008131,06,067,008131,78.5,1.7381,3
06067008132,06,067,008132,79.5,1.3225,3
06067008133,06,067,008133,77,2.5828,3
06067008134,06,067,008134,76.2,0.9305,3
06067008135,06,067,008135,76.7,3.3493,3
06067008136,06,067,008136,72.9,1.4761,3
06067008137,06,067,008137,79.1,1.7954,3
06067008138,06,067,008138,78.8,1.4548,3
06067008139,06,067,008139,78.6,1.44,3
06067008140,06,067,008140,78.6,2.22,3
06067008141,06,067,008141,75.5,1.4295,1
06067008142,06,067,008142,76.3,1.0926,3
06067008143,06,067,008143,77.1,1.4456,3
06067008145,06,067,008145,79.8,1.4278,3
06067008204,06,067,008204,77.2,1.3231,3
06067008206,06,067,008206,80.8,2.5102,3
06067008207,06,067,008207,80.1,1.7211,3
06067008208,06,067,008208,79.4,1.4211,3
06067008209,06,067,008209,80.4,1.7819,3
06067008210,06,067,008210,81.2,1.2208,3
06067008211,06,067,008211,79.6,1.2784,3
06067008402,06,067,008402,84.2,2.9207,1
06067008403,06,067,008403,77,1.3904,3
06067008404,06,067,008404,75,2.0389,3
06067008501,06,067,008501,83.1,1.88,3
06067008504,06,067,008504,85.7,2.9774,3
06067008505,06,067,008505,80.7,2.4748,3
06067008506,06,067,008506,80.7,1.0557,2
06067008507,06,067,008507,80.4,1.7627,3
06067008508,06,067,008508,82.9,1.6352,3
06067008509,06,067,008509,82.7,2.0317,3
06067008510,06,067,008510,85.1,2.862,3
06067008512,06,067,008512,82,1.8384,3
06067008600,06,067,008600,82.7,1.4323,3
06067008702,06,067,008702,83.9,2.5009,3
06067008703,06,067,008703,80.7,2.3105,3
06067008704,06,067,008704,81.2,2.07,2
06067008705,06,067,008705,80.7,3.362,3
06067008801,06,067,008801,81.2,2.6055,3
06067008905,06,067,008905,78.7,1.2693,3
06067008907,06,067,008907,77.1,1.2721,2
06067008908,06,067,008908,76.5,1.3256,3
06067008909,06,067,008909,80,2.0902,3
06067008910,06,067,008910,76.5,1.4158,3
06067008911,06,067,008911,80.2,2.0814,3
06067008912,06,067,008912,80.9,1.9415,3
06067008913,06,067,008913,77.8,1.3105,3
06067009004,06,067,009004,75.8,1.9937,3
06067009005,06,067,009005,78.3,2.7156,3
06067009006,06,067,009006,77.6,2.0005,3
06067009007,06,067,009007,74.5,2.6369,1
06067009008,06,067,009008,76,2.1073,3
06067009010,06,067,009010,81.3,3.2103,2
06067009011,06,067,009011,78.2,1.9525,3
06067009103,06,067,009103,75.9,1.9267,3
06067009105,06,067,009105,75.5,2.2821,3
06067009106,06,067,009106,79.9,1.5427,3
06067009107,06,067,009107,81.1,1.9489,3
06067009108,06,067,009108,81.4,2.3406,3
06067009109,06,067,009109,77,1.2139,3
06067009110,06,067,009110,75.3,3.7764,2
06067009111,06,067,009111,81.4,2.661,3
06067009112,06,067,009112,75.2,2.1876,3
06067009201,06,067,009201,75.8,1.6684,3
06067009307,06,067,009307,80.3,1.4389,3
06067009308,06,067,009308,79.2,1.711,1
06067009309,06,067,009309,80.7,1.6186,3
06067009310,06,067,009310,80.6,2.5828,3
06067009311,06,067,009311,77.6,1.5112,3
06067009312,06,067,009312,82.3,3.0811,3
06067009314,06,067,009314,80.3,1.7869,3
06067009316,06,067,009316,79.2,2.194,3
06067009317,06,067,009317,79.2,1.7099,3
06067009318,06,067,009318,76.2,1.6796,3
06067009319,06,067,009319,78.1,1.7626,3
06067009320,06,067,009320,79.9,2.0224,3
06067009321,06,067,009321,78.2,1.2616,3
06067009322,06,067,009322,81.3,1.6755,3
06067009323,06,067,009323,80.1,1.4889,3
06067009324,06,067,009324,81.7,2.007,3
06067009325,06,067,009325,78.8,2.9862,3
06067009326,06,067,009326,80.4,1.4532,3
06067009328,06,067,009328,80.9,2.5119,3
06067009330,06,067,009330,79.6,1.9464,3
06067009331,06,067,009331,81.4,1.3341,2
06067009332,06,067,009332,80.3,2.3267,3
06067009403,06,067,009403,79.2,1.7591,3
06067009404,06,067,009404,81.4,2.1127,3
06067009406,06,067,009406,80,2.0132,3
06067009407,06,067,009407,83,2.625,3
06067009408,06,067,009408,81.5,2.4341,2
06067009501,06,067,009501,78,1.4517,3
06067009502,06,067,009502,78.9,1.3402,3
06067009503,06,067,009503,74.7,1.2822,3
06067009504,06,067,009504,79.9,3.6406,3
06067009601,06,067,009601,76.1,1.0157,3
06067009606,06,067,009606,77.8,1.3469,3
06067009608,06,067,009608,81.4,2.5199,3
06067009609,06,067,009609,77.9,1.5811,2
06067009610,06,067,009610,80.7,2.1555,3
06067009611,06,067,009611,81.6,2.4415,3
06067009612,06,067,009612,80.1,1.6167,2
06067009614,06,067,009614,79.6,1.5224,2
06067009615,06,067,009615,78.8,1.1975,3
06067009616,06,067,009616,78,1.2524,3
06067009617,06,067,009617,83.3,2.325,3
06067009618,06,067,009618,84.8,2.9645,3
06067009619,06,067,009619,80.9,2.1747,3
06067009622,06,067,009622,86.9,2.928,3
06067009630,06,067,009630,84,2.641,3
06067009632,06,067,009632,80,1.3786,2
06067009633,06,067,009633,83.4,3.6086,3
06067009634,06,067,009634,75.3,1.8428,2
06067009635,06,067,009635,81.4,2.3282,3
06067009636,06,067,009636,79.9,1.3873,3
06067009637,06,067,009637,79.9,1.2255,3
06067009638,06,067,009638,81,1.198,3
06067009639,06,067,009639,83,3.5911,3
06067009800,06,067,009800,76.2,2.1272,3
06067009900,06,067,009900,82.2,1.8733,3
06069000100,06,069,000100,84.1,1.7669,3
06069000200,06,069,000200,85.7,3.2251,3
06069000300,06,069,000300,81.9,2.6212,3
06069000400,06,069,000400,79.1,1.5299,3
06069000501,06,069,000501,79.4,1.1545,3
06069000502,06,069,000502,81.9,3.1863,1
06069000600,06,069,000600,81.7,1.5065,1
06069000701,06,069,000701,78.7,1.6917,2
06069000702,06,069,000702,82.3,1.8963,3
06069000801,06,069,000801,84.8,1.6236,3
06069000802,06,069,000802,86.8,2.4694,3
06071000103,06,071,000103,84,3.5818,3
06071000104,06,071,000104,84.2,2.4222,3
06071000105,06,071,000105,82.9,1.9771,3
06071000107,06,071,000107,78.9,1.8404,3
06071000108,06,071,000108,82.2,1.6323,2
06071000109,06,071,000109,79.8,1.3901,3
06071000111,06,071,000111,84.5,2.3943,3
06071000113,06,071,000113,80.1,1.1603,2
06071000115,06,071,000115,82.3,2.0653,2
06071000116,06,071,000116,82.3,1.8544,2
06071000117,06,071,000117,83.2,2.3353,3
06071000118,06,071,000118,82.4,2.212,2
06071000201,06,071,000201,84.3,3.8376,3
06071000203,06,071,000203,76.5,1.7329,3
06071000205,06,071,000205,78,1.3011,3
06071000207,06,071,000207,78.5,1.3953,3
06071000208,06,071,000208,83.6,3.0132,3
06071000301,06,071,000301,80.8,2.9016,3
06071000303,06,071,000303,80.3,2.4171,3
06071000304,06,071,000304,85.5,2.8835,3
06071000401,06,071,000401,81.9,2.0262,3
06071000403,06,071,000403,78.4,1.8921,3
06071000404,06,071,000404,75.6,1.4611,3
06071000501,06,071,000501,78.1,1.0229,3
06071000503,06,071,000503,77.6,3.3617,1
06071000504,06,071,000504,79.7,1.9955,3
06071000603,06,071,000603,77.7,1.3317,3
06071000604,06,071,000604,81.1,1.826,3
06071000605,06,071,000605,78.7,1.3319,2
06071000606,06,071,000606,79.2,2.1473,3
06071000804,06,071,000804,81.3,1.8449,3
06071000808,06,071,000808,81.2,1.6348,3
06071000812,06,071,000812,77.5,1.1616,3
06071000813,06,071,000813,82.8,2.0166,3
06071000814,06,071,000814,84.1,1.7597,3
06071000815,06,071,000815,81.8,1.7462,3
06071000816,06,071,000816,82.5,1.4185,3
06071000817,06,071,000817,78.9,1.4249,3
06071000818,06,071,000818,80.6,1.5171,3
06071000819,06,071,000819,85.6,2.2968,3
06071000820,06,071,000820,79.8,1.3732,3
06071000821,06,071,000821,77,2.3696,3
06071000823,06,071,000823,81.6,3.5059,3
06071000824,06,071,000824,78.5,1.0462,2
06071000826,06,071,000826,85,3.381,3
06071000901,06,071,000901,73.9,1.354,3
06071000903,06,071,000903,75.9,1.4085,2
06071000904,06,071,000904,76.4,1.7493,3
06071001001,06,071,001001,77.2,1.2462,3
06071001002,06,071,001002,76.3,1.6326,2
06071001101,06,071,001101,80.2,2.511,3
06071001103,06,071,001103,80.7,1.9819,3
06071001104,06,071,001104,81.2,1.4849,3
06071001200,06,071,001200,79.5,1.0305,2
06071001305,06,071,001305,77.3,2.1039,3
06071001307,06,071,001307,80.4,2.149,3
06071001308,06,071,001308,76.1,1.8379,1
06071001309,06,071,001309,81.8,3.001,3
06071001310,06,071,001310,78.5,1.0903,2
06071001312,06,071,001312,82.3,3.4455,3
06071001400,06,071,001400,81.2,3.7891,3
06071001503,06,071,001503,76.3,2.9052,2
06071001504,06,071,001504,77.1,2.0281,2
06071001600,06,071,001600,79.2,2.4949,1
06071001702,06,071,001702,77.6,1.3993,3
06071001703,06,071,001703,83.4,2.3873,3
06071001704,06,071,001704,79.4,1.8799,3
06071001706,06,071,001706,79.8,2.7092,3
06071001707,06,071,001707,81.7,2.6312,3
06071001803,06,071,001803,78.3,2.2322,3
06071001804,06,071,001804,79.7,1.9997,3
06071001806,06,071,001806,81.3,2.8245,3
06071001808,06,071,001808,79.2,2.2419,2
06071001809,06,071,001809,77.1,2.1746,3
06071001812,06,071,001812,74.8,1.6873,3
06071001813,06,071,001813,78,1.9557,3
06071001901,06,071,001901,78.4,1.4965,3
06071001903,06,071,001903,82.2,2.3983,3
06071001905,06,071,001905,81.7,2.4284,3
06071002010,06,071,002010,81.1,3.4046,3
06071002011,06,071,002011,85.8,3.3029,3
06071002013,06,071,002013,81,1.6524,3
06071002014,06,071,002014,80.8,1.2849,3
06071002015,06,071,002015,78.2,1.3233,3
06071002016,06,071,002016,80.6,1.863,3
06071002017,06,071,002017,81.5,2.1222,3
06071002018,06,071,002018,80.6,2.1588,3
06071002021,06,071,002021,79.7,1.6661,3
06071002022,06,071,002022,83,1.7996,3
06071002023,06,071,002023,79.5,1.4916,3
06071002025,06,071,002025,78,1.2843,3
06071002027,06,071,002027,80.3,1.7245,3
06071002028,06,071,002028,81.2,3.3515,3
06071002029,06,071,002029,85.3,3.3642,3
06071002031,06,071,002031,82,1.8139,3
06071002033,06,071,002033,81.1,2.0153,2
06071002034,06,071,002034,83.2,3.4017,1
06071002035,06,071,002035,83.6,2.6476,3
06071002036,06,071,002036,79.6,1.913,2
06071002037,06,071,002037,77.2,3.0318,3
06071002038,06,071,002038,80.7,1.759,2
06071002101,06,071,002101,77.8,2.6097,3
06071002103,06,071,002103,79.5,2.7071,3
06071002105,06,071,002105,84.6,3.9831,3
06071002107,06,071,002107,80.7,3.1999,3
06071002110,06,071,002110,80,3.1627,3
06071002204,06,071,002204,78.9,3.0553,1
06071002206,06,071,002206,81.1,2.3348,2
06071002207,06,071,002207,76.7,2.6002,2
06071002301,06,071,002301,79,1.7126,2
06071002304,06,071,002304,80.1,2.3948,1
06071002305,06,071,002305,80.1,2.3852,2
06071002306,06,071,002306,79.8,2.359,3
06071002307,06,071,002307,80.1,2.2852,3
06071002401,06,071,002401,80.5,1.8223,3
06071002402,06,071,002402,76.3,1.2392,2
06071002501,06,071,002501,77.4,1.44,2
06071002502,06,071,002502,77.3,1.2879,3
06071002601,06,071,002601,81.1,2.1742,1
06071002602,06,071,002602,78.5,1.5172,2
06071002604,06,071,002604,78.2,1.97,2
06071002606,06,071,002606,78.2,1.9479,2
06071002607,06,071,002607,78.5,1.5174,2
06071002703,06,071,002703,79.9,1.7074,2
06071002704,06,071,002704,83.4,3.2683,3
06071002705,06,071,002705,77.8,1.5183,3
06071002706,06,071,002706,82.8,2.6159,1
06071002801,06,071,002801,78,2.723,3
06071002803,06,071,002803,77.9,2.2197,3
06071002804,06,071,002804,75.9,2.3737,2
06071002901,06,071,002901,77.4,1.4681,2
06071002902,06,071,002902,77.7,1.4086,3
06071003000,06,071,003000,76.2,2.0369,3
06071003101,06,071,003101,79.8,2.2615,3
06071003102,06,071,003102,77.6,3.3362,3
06071003200,06,071,003200,80.8,2.2057,3
06071003301,06,071,003301,81.2,2.3225,3
06071003302,06,071,003302,75.9,1.377,2
06071003401,06,071,003401,79.7,1.3394,3
06071003403,06,071,003403,78.1,1.9353,3
06071003404,06,071,003404,77.5,2.2488,3
06071003405,06,071,003405,75.3,2.1243,2
06071003503,06,071,003503,77.7,2.3531,2
06071003505,06,071,003505,75.3,3.3066,2
06071003506,06,071,003506,76.8,2.0332,3
06071003507,06,071,003507,79,2.5996,3
06071003509,06,071,003509,75,1.4367,3
06071003603,06,071,003603,82.3,3.4224,3
06071003605,06,071,003605,77.7,2.0203,3
06071003606,06,071,003606,78.1,1.6151,3
06071003607,06,071,003607,83.2,3.4304,3
06071003609,06,071,003609,78.5,1.4388,3
06071003611,06,071,003611,77.8,3.5915,3
06071003612,06,071,003612,76.1,1.9881,3
06071003700,06,071,003700,73.6,1.5051,1
06071003801,06,071,003801,75.8,1.6624,1
06071003803,06,071,003803,78.3,1.8054,3
06071003804,06,071,003804,76.2,2.1361,3
06071003900,06,071,003900,79.3,2.2387,3
06071004001,06,071,004001,77.4,1.108,2
06071004003,06,071,004003,79.9,2.056,3
06071004004,06,071,004004,85,3.5525,3
06071004101,06,071,004101,75.6,2.3144,3
06071004103,06,071,004103,75.7,1.959,1
06071004104,06,071,004104,79.2,3.4285,3
06071004201,06,071,004201,75,2.1037,1
06071004202,06,071,004202,73.7,1.3562,3
06071004301,06,071,004301,81.4,3.2529,3
06071004302,06,071,004302,75.1,1.4171,3
06071004401,06,071,004401,75.9,1.5868,2
06071004403,06,071,004403,76,1.9153,3
06071004404,06,071,004404,75.1,1.974,3
06071004503,06,071,004503,81.1,3.9434,3
06071004504,06,071,004504,79.8,2.4528,3
06071004505,06,071,004505,73.2,1.6687,1
06071004507,06,071,004507,75.9,1.7421,2
06071004509,06,071,004509,78.4,2.068,3
06071004510,06,071,004510,77.7,2.5991,2
06071004601,06,071,004601,76.2,2.5133,1
06071004603,06,071,004603,81.6,3.1861,3
06071004604,06,071,004604,75.1,1.1316,3
06071004700,06,071,004700,74.9,1.2269,1
06071004800,06,071,004800,79.7,3.2049,3
06071004900,06,071,004900,75.4,1.2798,3
06071005100,06,071,005100,78.2,0.9854,2
06071005200,06,071,005200,78.5,1.2688,2
06071005300,06,071,005300,74.5,1.8245,3
06071005400,06,071,005400,75.3,0.9927,2
06071005500,06,071,005500,73,1.8087,1
06071005600,06,071,005600,73.5,2.3121,3
06071005701,06,071,005701,72.8,2.2137,1
06071005800,06,071,005800,75.3,2.3844,2
06071006100,06,071,006100,79.1,1.8056,3
06071006201,06,071,006201,76.5,2.0145,3
06071006203,06,071,006203,72.6,2.2125,3
06071006204,06,071,006204,68.8,1.6631,1
06071006301,06,071,006301,69.7,1.1156,1
06071006302,06,071,006302,76.9,1.8783,3
06071006401,06,071,006401,72.4,2.0969,3
06071006402,06,071,006402,74.8,2.4352,3
06071006500,06,071,006500,75.3,1.1665,2
06071006601,06,071,006601,77.1,1.7439,3
06071006603,06,071,006603,79.5,1.5936,3
06071006700,06,071,006700,74.5,1.4458,3
06071007000,06,071,007000,75.8,1.6181,3
06071007104,06,071,007104,81.5,1.7408,3
06071007105,06,071,007105,81.4,1.6008,2
06071007106,06,071,007106,80.1,2.0318,3
06071007107,06,071,007107,71.5,1.8686,3
06071007109,06,071,007109,79.8,3.0634,3
06071007110,06,071,007110,79,1.324,3
06071007200,06,071,007200,76.5,1.4177,3
06071007302,06,071,007302,81.2,1.0482,3
06071007303,06,071,007303,76.3,1.7406,3
06071007305,06,071,007305,80.2,2.8856,1
06071007306,06,071,007306,77,1.7104,3
06071007403,06,071,007403,79.1,1.5824,3
06071007404,06,071,007404,78.4,1.5791,3
06071007407,06,071,007407,77.3,2.8124,3
06071007408,06,071,007408,74.7,1.5625,3
06071007409,06,071,007409,74.7,1.3233,1
06071007410,06,071,007410,77.6,1.6268,3
06071007601,06,071,007601,75,2.1227,3
06071007603,06,071,007603,75.3,1.2262,2
06071007604,06,071,007604,73.9,1.4052,3
06071007800,06,071,007800,79.2,3.0843,3
06071007901,06,071,007901,79.8,1.9591,3
06071007903,06,071,007903,81.7,1.8787,3
06071007904,06,071,007904,80.4,3.1338,1
06071008001,06,071,008001,83.2,2.2394,1
06071008002,06,071,008002,76.9,1.4412,1
06071008100,06,071,008100,78,2.1982,3
06071008200,06,071,008200,80.1,1.2054,3
06071008301,06,071,008301,76.8,1.0067,3
06071008302,06,071,008302,83.8,2.4012,3
06071008401,06,071,008401,80.5,1.7026,3
06071008402,06,071,008402,80.5,1.5439,3
06071008403,06,071,008403,81.5,1.4535,3
06071008404,06,071,008404,73.2,2.2947,3
06071008500,06,071,008500,82.3,1.1869,3
06071008601,06,071,008601,75.5,1.0774,3
06071008602,06,071,008602,78.4,1.618,3
06071008703,06,071,008703,80,1.5353,3
06071008704,06,071,008704,78.2,1.1948,3
06071008705,06,071,008705,77.5,1.5103,3
